Author;Title;Co-Authors;No Authors;Year;Pagination
https://dblp.uni-trier.de/pid/02/4801.html;Unary Self-verifying Symmetric Difference Automata.;['https://dblp.uni-trier.de/pid/178/0990.html'];2;2016;180-191
https://dblp.uni-trier.de/pid/02/4801.html;Minimal DFA for Symmetric Difference NFA.;['https://dblp.uni-trier.de/pid/59/6051.html', 'https://dblp.uni-trier.de/pid/56/5603.html'];3;2012;307-318
https://dblp.uni-trier.de/pid/02/4801.html;Magic Numbers for Symmetric Difference NFAs.;[];1;2004;274-284
https://dblp.uni-trier.de/pid/54/3483.html;State Complexity of Binary Coded Regular Languages.;['https://dblp.uni-trier.de/pid/327/2099.html', 'https://dblp.uni-trier.de/pid/01/880.html'];3;2022;72-84
https://dblp.uni-trier.de/pid/54/3483.html;Deterministic One-Way Simulation of Two-Way Deterministic Finite Automata over Small Alphabets.;['https://dblp.uni-trier.de/pid/o/AOkhotin.html'];2;2021;26-37
https://dblp.uni-trier.de/pid/54/3483.html;Classical Automata on Promise Problems.;['https://dblp.uni-trier.de/pid/82/4618.html'];2;2014;126-137
https://dblp.uni-trier.de/pid/54/3483.html;A Direct Construction of Finite State Automata for Pushdown Store Languages.;['https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/70/9958.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];5;2013;90-101
https://dblp.uni-trier.de/pid/54/3483.html;Removing Nondeterminism in Constant Height Pushdown Automata.;['https://dblp.uni-trier.de/pid/44/9959.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];4;2012;76-88
https://dblp.uni-trier.de/pid/54/3483.html;The Size-Cost of Boolean Operations on Constant Height Deterministic Pushdown Automata.;['https://dblp.uni-trier.de/pid/44/9959.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];4;2011;80-92
https://dblp.uni-trier.de/pid/54/3483.html;Translation from Classical Two-Way Automata to Pebble Two-Way Automata.;['https://dblp.uni-trier.de/pid/76/7217.html'];2;2009;131-140
https://dblp.uni-trier.de/pid/54/3483.html;(Non)determinism and the Size of One-Way Finite Automata.;[];1;2005;23-37
https://dblp.uni-trier.de/pid/132/6969.html;Groups Whose Word Problem is a Petri Net Language.;['https://dblp.uni-trier.de/pid/00/6434.html'];2;2015;243-255
https://dblp.uni-trier.de/pid/14/2009.html;A Powerful Tool in Lower-Bounding Constantly Ambiguous Automata.;[];1;2006;276-284
https://dblp.uni-trier.de/pid/74/2120.html;Bad Pictures: Some Structural Properties Related to Overlaps.;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/13/1566.html', 'https://dblp.uni-trier.de/pid/s/CSelmi.html'];4;2020;13-25
https://dblp.uni-trier.de/pid/74/2120.html;Avoiding Overlaps in Pictures.;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/13/1566.html'];3;2017;16-32
https://dblp.uni-trier.de/pid/s/RStiebe.html;Capacity Bounded Grammars and Petri Nets.;['https://dblp.uni-trier.de/pid/20/5646.html'];2;2009;193-203
https://dblp.uni-trier.de/pid/s/RStiebe.html;Nonterminal Complexity of Some Operations on Context-Free Languages.;['https://dblp.uni-trier.de/pid/d/JDassow.html'];2;2007;162-169
https://dblp.uni-trier.de/pid/s/RStiebe.html;Positive Valence Grammars.;[];1;2003;186-197
https://dblp.uni-trier.de/pid/53/10482.html;An Infinite Hierarchy of Language Families Resulting from Stateless Pushdown Automata with Limited Pushdown Alphabets.;['https://dblp.uni-trier.de/pid/05/2606.html', 'https://dblp.uni-trier.de/pid/70/9575.html'];3;2012;236-243
https://dblp.uni-trier.de/pid/89/6274.html;Multidimensional Descriptional Complexity of P Systems.;['https://dblp.uni-trier.de/pid/27/3678.html', 'https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html'];3;2005;134-145
https://dblp.uni-trier.de/pid/265/9625.html;Disambiguation of Weighted Tree Automata.;['https://dblp.uni-trier.de/pid/82/11198-1.html'];2;2021;163-175
https://dblp.uni-trier.de/pid/75/248.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;['https://dblp.uni-trier.de/pid/i/MihaiIonescu.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];5;2006;94-105
https://dblp.uni-trier.de/pid/185/0479.html;Nondeterministic Right One-Way Jumping Finite Automata (Extended Abstract).;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2019;74-85
https://dblp.uni-trier.de/pid/185/0479.html;Properties of Right One-Way Jumping Finite Automata.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];2;2018;11-23
https://dblp.uni-trier.de/pid/48/2296.html;Invertible Transductions and Iteration.;[];1;2013;18-29
https://dblp.uni-trier.de/pid/48/2296.html;Iterating Invertible Binary Transducers.;['https://dblp.uni-trier.de/pid/116/4837.html'];2;2012;294-306
https://dblp.uni-trier.de/pid/49/1455.html;State Complexity of NFA to DFA Conversion of Subregular Language Families.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];3;2008;85-96
https://dblp.uni-trier.de/pid/49/1455.html;The degree of parallelism.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html'];2;2005;51-62
https://dblp.uni-trier.de/pid/49/1455.html;On active symbols in CD grammar systems.;['https://dblp.uni-trier.de/pid/40/3907.html'];2;2005;63-74
https://dblp.uni-trier.de/pid/49/1455.html;Pushdown Information.;['https://dblp.uni-trier.de/pid/j/HJurgensen.html'];2;2004;111-120
https://dblp.uni-trier.de/pid/49/1455.html;On the Number of Components in Cooperating Distributed Grammar Systems.;[];1;2003;81-89
https://dblp.uni-trier.de/pid/49/1455.html;Economy of Descriptions for Basic Constructions on Rational Transductions.;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];3;2002;55-69
https://dblp.uni-trier.de/pid/49/1455.html;On Descriptions of Context-Free Languages by CD Grammar Systems.;['https://dblp.uni-trier.de/pid/67/3878.html'];2;2001;47-53
https://dblp.uni-trier.de/pid/89/5695.html;Integer Complexity: Experimental and Analytical Results II.;['https://dblp.uni-trier.de/pid/163/7356.html', 'https://dblp.uni-trier.de/pid/77/9496.html', 'https://dblp.uni-trier.de/pid/28/5327.html', 'https://dblp.uni-trier.de/pid/39/4892.html'];5;2015;58-69
https://dblp.uni-trier.de/pid/23/2173.html;Descriptional Complexity of Alternating Finite Automata.;['https://dblp.uni-trier.de/pid/24/10307.html', 'https://dblp.uni-trier.de/pid/58/1625.html'];3;2006;188-198
https://dblp.uni-trier.de/pid/20/11004.html;Descriptional Complexity of Winning Sets of Regular Languages.;['https://dblp.uni-trier.de/pid/263/9761.html'];2;2020;130-141
https://dblp.uni-trier.de/pid/166/1600.html;Approximate NFA Universality Motivated by Information Theory.;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];4;2022;142-154
https://dblp.uni-trier.de/pid/96/2354.html;The Emptiness Problem for Weak Rabin Tree Automata.;['https://dblp.uni-trier.de/pid/53/1373.html'];2;2001;149-158
https://dblp.uni-trier.de/pid/j/HJurgensen.html;Complexity, Information, Energy.;[];1;2007;7-11
https://dblp.uni-trier.de/pid/j/HJurgensen.html;Representation of Semiautomata by Canonical Words and Equivalences.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];2;2004;13-27
https://dblp.uni-trier.de/pid/j/HJurgensen.html;Synchronization of Communication.;[];1;2004;67-81
https://dblp.uni-trier.de/pid/j/HJurgensen.html;Pushdown Information.;['https://dblp.uni-trier.de/pid/49/1455.html'];2;2004;111-120
https://dblp.uni-trier.de/pid/88/8556.html;Sensing as a Complexity Measure.;['https://dblp.uni-trier.de/pid/21/8279.html', 'https://dblp.uni-trier.de/pid/k/OrnaKupferman.html'];3;2017;3-15
https://dblp.uni-trier.de/pid/179/4995.html;The State Complexity of Permutations on Finite Languages over Binary Alphabets.;['https://dblp.uni-trier.de/pid/117/1658.html', 'https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/71/9491.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];6;2015;220-230
https://dblp.uni-trier.de/pid/179/4995.html;Computation Width and Deviation Number.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2014;150-161
https://dblp.uni-trier.de/pid/179/4995.html;Nondeterministic State Complexity of Proportional Removals.;['https://dblp.uni-trier.de/pid/117/1658.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];3;2013;102-111
https://dblp.uni-trier.de/pid/20/5646.html;Language Classes Generated by Tree Controlled Grammars with Bounded Nonterminal Complexity.;['https://dblp.uni-trier.de/pid/d/JDassow.html', 'https://dblp.uni-trier.de/pid/92/1411.html'];3;2011;289-300
https://dblp.uni-trier.de/pid/20/5646.html;Capacity Bounded Grammars and Petri Nets.;['https://dblp.uni-trier.de/pid/s/RStiebe.html'];2;2009;193-203
https://dblp.uni-trier.de/pid/l/LLongpre.html;Measuring privacy loss in statistical databases.;['https://dblp.uni-trier.de/pid/95/10306.html'];2;2006;16-25
https://dblp.uni-trier.de/pid/176/5446.html;Recognition and Complexity Results for Projection Languages of Two-Dimensional Automata.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2020;206-218
https://dblp.uni-trier.de/pid/176/5446.html;Site-Directed Insertion: Decision Problems, Maximality and Minimality.;['https://dblp.uni-trier.de/pid/139/8217.html', 'https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];4;2018;49-61
https://dblp.uni-trier.de/pid/35/5696.html;Remembering Chandra Kintala.;['https://dblp.uni-trier.de/pid/10/4683.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];3;2010;15-26
https://dblp.uni-trier.de/pid/35/5696.html;Descriptional Complexity of Splicing Systems.;['https://dblp.uni-trier.de/pid/08/3689.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];3;2007;93-104
https://dblp.uni-trier.de/pid/86/4985.html;Uniform Distributed Pushdown Automata Systems.;['https://dblp.uni-trier.de/pid/74/2719.html', 'https://dblp.uni-trier.de/pid/04/1903.html'];3;2012;64-75
https://dblp.uni-trier.de/pid/86/4985.html;On the Degree of Team Cooperation in CD Grammar Systems.;['https://dblp.uni-trier.de/pid/74/2719.html', 'https://dblp.uni-trier.de/pid/04/1903.html'];3;2011;68-79
https://dblp.uni-trier.de/pid/86/4985.html;Small Universal Accepting Networks of Evolutionary Processors with Filtered Connections.;['https://dblp.uni-trier.de/pid/08/3689.html', 'https://dblp.uni-trier.de/pid/67/4899.html'];3;2009;173-182
https://dblp.uni-trier.de/pid/86/4985.html;Some Complexity Aspects of Hybrid Networks of Evolutionary Processors.;[];1;2003;53-65
https://dblp.uni-trier.de/pid/86/4985.html;Grammars with Bounded-Life Resources.;['https://dblp.uni-trier.de/pid/45/476.html'];2;2001;133-140
https://dblp.uni-trier.de/pid/60/934.html;Complexity Issues for the Iterated h-Preorders.;['https://dblp.uni-trier.de/pid/223/4954.html'];2;2021;1-12
https://dblp.uni-trier.de/pid/60/934.html;Classifying ømega-Regular Aperiodic k-Partitions.;[];1;2020;193-205
https://dblp.uni-trier.de/pid/60/934.html;Computability on Quasi-Polish Spaces.;['https://dblp.uni-trier.de/pid/86/1356.html', 'https://dblp.uni-trier.de/pid/83/3605.html', 'https://dblp.uni-trier.de/pid/121/3966.html'];4;2019;171-183
https://dblp.uni-trier.de/pid/60/934.html;On Classes of Regular Languages Related to Monotone WQOs.;['https://dblp.uni-trier.de/pid/55/2431.html'];2;2019;235-247
https://dblp.uni-trier.de/pid/204/7523.html;Nearly k-Universal Words - Investigating a Part of Simon's Congruence.;['https://dblp.uni-trier.de/pid/272/4333.html', 'https://dblp.uni-trier.de/pid/314/5417.html', 'https://dblp.uni-trier.de/pid/314/5915.html', 'https://dblp.uni-trier.de/pid/91/2495.html'];5;2022;57-71
https://dblp.uni-trier.de/pid/77/94.html;State Complexity of Testing Divisibility.;['https://dblp.uni-trier.de/pid/00/341.html', 'https://dblp.uni-trier.de/pid/30/1875.html', 'https://dblp.uni-trier.de/pid/39/7214.html'];4;2010;48-57
https://dblp.uni-trier.de/pid/201/6524.html;Width Measures of Alternating Finite Automata.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2021;88-99
https://dblp.uni-trier.de/pid/201/6524.html;Combining Limited Parallelism and Nondeterminism in Alternating Finite Automata.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2020;91-103
https://dblp.uni-trier.de/pid/201/6524.html;Nondeterminism Growth and State Complexity.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2019;210-222
https://dblp.uni-trier.de/pid/201/6524.html;Cycle Height of Finite Automata.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2018;200-211
https://dblp.uni-trier.de/pid/201/6524.html;Branching Measures and Nearly Acyclic NFAs.;['https://dblp.uni-trier.de/pid/02/6009.html'];2;2017;202-213
https://dblp.uni-trier.de/pid/a/LuisAntunes2.html;Sophistication as Randomness Deficiency.;['https://dblp.uni-trier.de/pid/131/2328.html', 'https://dblp.uni-trier.de/pid/56/1358.html', 'https://dblp.uni-trier.de/pid/98/2804.html'];4;2013;172-181
https://dblp.uni-trier.de/pid/85/5680.html;Descriptional Complexity of Eco-Grammar Systems.;[];1;2003;42-52
https://dblp.uni-trier.de/pid/201/5390.html;Two-Way Automata over Locally Finite Semirings.;['https://dblp.uni-trier.de/pid/54/1797.html'];2;2018;62-74
https://dblp.uni-trier.de/pid/154/8959.html;On the Power of Generalized Forbidding Insertion-Deletion Systems.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];3;2020;52-63
https://dblp.uni-trier.de/pid/154/8959.html;Descriptional Complexity of Matrix Simple Semi-conditional Grammars.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];3;2019;111-123
https://dblp.uni-trier.de/pid/154/8959.html;Graph-Controlled Insertion-Deletion Systems Generating Language Classes Beyond Linearity.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];3;2017;128-139
https://dblp.uni-trier.de/pid/154/8959.html;Descriptional Complexity of Graph-Controlled Insertion-Deletion Systems.;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/82/730.html'];3;2016;111-125
https://dblp.uni-trier.de/pid/91/6093.html;Some formal methods for analyzing quantum automata.;['https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];3;2005;1-14
https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html;The Alphabetic Complexity in Homomorphic Definitions of Word, Tree and Picture Languages.;[];1;2022;1-14
https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html;Complexity of Extended vs. Classic LR Parsers.;['https://dblp.uni-trier.de/pid/64/7671.html', 'https://dblp.uni-trier.de/pid/06/4342.html', 'https://dblp.uni-trier.de/pid/m/AMorzenti.html'];4;2014;77-89
https://dblp.uni-trier.de/pid/70/1118.html;Self-attraction Removal from Oritatami Systems.;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/139/8245.html', 'https://dblp.uni-trier.de/pid/131/6588.html'];4;2017;164-176
https://dblp.uni-trier.de/pid/70/1118.html;Operational State Complexity under Parikh Equivalence.;['https://dblp.uni-trier.de/pid/31/10763.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];3;2014;294-305
https://dblp.uni-trier.de/pid/58/4730-1.html;State Complexity of Catenation Combined with Star and Reversal.;['https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];4;2010;58-67
https://dblp.uni-trier.de/pid/48/10425.html;A Full and Linear Index of a Tree for Tree Patterns.;['https://dblp.uni-trier.de/pid/21/1027.html', 'https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/148/1767.html', 'https://dblp.uni-trier.de/pid/148/1901.html'];5;2014;198-209
https://dblp.uni-trier.de/pid/148/1881.html;Error-Free Affine, Unitary, and Probabilistic OBDDs.;['https://dblp.uni-trier.de/pid/198/1000.html', 'https://dblp.uni-trier.de/pid/142/3012.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];4;2018;175-187
https://dblp.uni-trier.de/pid/148/1881.html;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;['https://dblp.uni-trier.de/pid/78/6502.html', 'https://dblp.uni-trier.de/pid/67/6378.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];4;2014;53-64
https://dblp.uni-trier.de/pid/47/2127.html;The Nondeterministic Waiting Time Algorithm: A Review.;['https://dblp.uni-trier.de/pid/93/263.html'];2;2009;29-46
https://dblp.uni-trier.de/pid/84/253.html;Some Remarks on Primitive Words and Palindromes.;['https://dblp.uni-trier.de/pid/54/6748.html', 'https://dblp.uni-trier.de/pid/i/MasamiIto.html', 'https://dblp.uni-trier.de/pid/44/4586.html'];4;2003;245-254
https://dblp.uni-trier.de/pid/142/2138.html;Compressibility of Finite Languages by Grammars.;['https://dblp.uni-trier.de/pid/94/3546.html'];2;2015;93-104
https://dblp.uni-trier.de/pid/24/10307.html;Descriptional Complexity of Alternating Finite Automata.;['https://dblp.uni-trier.de/pid/23/2173.html', 'https://dblp.uni-trier.de/pid/58/1625.html'];3;2006;188-198
https://dblp.uni-trier.de/pid/62/5718.html;On the Number of Rules in Components of Cooperating Distributed Grammar Systems with Probabilities.;['https://dblp.uni-trier.de/pid/k/KKrithivasan.html', 'https://dblp.uni-trier.de/pid/54/5347.html'];3;2001;35-46
https://dblp.uni-trier.de/pid/16/230.html;Non-Uniqueness and Radius of Cyclic Unary NFAs.;['https://dblp.uni-trier.de/pid/30/3872.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html', 'https://dblp.uni-trier.de/pid/45/3503.html'];4;2004;178-190
https://dblp.uni-trier.de/pid/16/230.html;Regular Expressions: New Results and Open Problems.;['https://dblp.uni-trier.de/pid/s/JeffreyShallit.html', 'https://dblp.uni-trier.de/pid/45/3503.html'];3;2002;17-34
https://dblp.uni-trier.de/pid/09/1814-3.html;Universal Witnesses for State Complexity of Boolean Operations and Concatenation Combined with Star.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];2;2013;30-41
https://dblp.uni-trier.de/pid/243/5879.html;Image-Binary Automata.;['https://dblp.uni-trier.de/pid/28/6047.html'];2;2021;176-187
https://dblp.uni-trier.de/pid/82/2927.html;Regulated RNA rewriting: modelling RNA editing with guided insertion.;['https://dblp.uni-trier.de/pid/37/153.html', 'https://dblp.uni-trier.de/pid/d/MarkDaley.html'];3;2006;70-81
https://dblp.uni-trier.de/pid/h/GeorgesHansel.html;Reducing Cover Subsequential Transducers.;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/50/6237.html'];3;2004;131-144
https://dblp.uni-trier.de/pid/h/GeorgesHansel.html;NFAs bitstream-based random generation.;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/09/734.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];4;2002;81-94
https://dblp.uni-trier.de/pid/86/5146.html;Learning Unary Automata.;['https://dblp.uni-trier.de/pid/85/5886.html'];2;2005;122-133
https://dblp.uni-trier.de/pid/13/1566.html;Bad Pictures: Some Structural Properties Related to Overlaps.;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/74/2120.html', 'https://dblp.uni-trier.de/pid/s/CSelmi.html'];4;2020;13-25
https://dblp.uni-trier.de/pid/13/1566.html;Avoiding Overlaps in Pictures.;['https://dblp.uni-trier.de/pid/91/3140.html', 'https://dblp.uni-trier.de/pid/74/2120.html'];3;2017;16-32
https://dblp.uni-trier.de/pid/61/3248.html;Reduction of Scattered Context Generators of Sentences Preceded by Their Leftmost Parses.;['https://dblp.uni-trier.de/pid/05/2606.html'];2;2007;178-185
https://dblp.uni-trier.de/pid/31/7223.html;Transducer Descriptions of DNA Code Properties and Undecidability of Antimorphic Problems.;['https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html'];3;2015;141-152
https://dblp.uni-trier.de/pid/s/FaramarzFSamavati.html;L-systems in Geometric Modeling.;['https://dblp.uni-trier.de/pid/94/892.html', 'https://dblp.uni-trier.de/pid/51/8397.html'];3;2010;3-14
https://dblp.uni-trier.de/pid/129/1491.html;Reset Complexity of Ideal Languages Over a Binary Alphabet.;[];1;2017;262-273
https://dblp.uni-trier.de/pid/129/1491.html;Complexity of Checking Whether Two Automata Are Synchronized by the Same Language.;[];1;2014;306-317
https://dblp.uni-trier.de/pid/91/2495.html;Nearly k-Universal Words - Investigating a Part of Simon's Congruence.;['https://dblp.uni-trier.de/pid/204/7523.html', 'https://dblp.uni-trier.de/pid/272/4333.html', 'https://dblp.uni-trier.de/pid/314/5417.html', 'https://dblp.uni-trier.de/pid/314/5915.html'];5;2022;57-71
https://dblp.uni-trier.de/pid/02/10306.html;Non-regularity, Approximation and State Complexity.;[];1;2008;25
https://dblp.uni-trier.de/pid/50/6237.html;Geometrical Regular Languages and Linear Diophantine Equations.;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/86/106.html', 'https://dblp.uni-trier.de/pid/16/2622.html'];4;2011;107-120
https://dblp.uni-trier.de/pid/50/6237.html;Reducing Cover Subsequential Transducers.;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/h/GeorgesHansel.html'];3;2004;131-144
https://dblp.uni-trier.de/pid/s/NicolaeSantean.html;Determinism without Determinization.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];2;2008;109-120
https://dblp.uni-trier.de/pid/s/NicolaeSantean.html;Large NFA Without Mergeable States.;['https://dblp.uni-trier.de/pid/41/4735.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];3;2005;75-84
https://dblp.uni-trier.de/pid/124/2629.html;On the Complexity of L-reachability.;['https://dblp.uni-trier.de/pid/75/2295.html', 'https://dblp.uni-trier.de/pid/148/1810.html'];3;2014;258-269
https://dblp.uni-trier.de/pid/59/3392.html;Context Derivation Sets and Context-Free Normal Forms.;[];1;2002;204-215
https://dblp.uni-trier.de/pid/146/2156.html;Operations on Weakly Recognizing Morphisms.;['https://dblp.uni-trier.de/pid/79/477.html'];2;2016;126-137
https://dblp.uni-trier.de/pid/169/9750.html;The Syntactic Complexity of Semi-flower Languages.;['https://dblp.uni-trier.de/pid/09/1881.html'];2;2019;147-157
https://dblp.uni-trier.de/pid/169/9750.html;Recognizing Union-Find Trees Built Up Using Union-By-Rank Strategy is NP-Complete.;['https://dblp.uni-trier.de/pid/09/1881.html'];2;2017;152-163
https://dblp.uni-trier.de/pid/21/1027.html;A Full and Linear Index of a Tree for Tree Patterns.;['https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/148/1767.html', 'https://dblp.uni-trier.de/pid/148/1901.html', 'https://dblp.uni-trier.de/pid/48/10425.html'];5;2014;198-209
https://dblp.uni-trier.de/pid/69/1383.html;A Local Limit Property for Pattern Statistics in Bicomponent Stochastic Models.;['https://dblp.uni-trier.de/pid/98/4569.html', 'https://dblp.uni-trier.de/pid/223/1277.html'];3;2018;114-125
https://dblp.uni-trier.de/pid/97/10625.html;On the State Complexity of the Shuffle of Regular Languages.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html', 'https://dblp.uni-trier.de/pid/j/GJiraskova.html', 'https://dblp.uni-trier.de/pid/58/2670-92.html', 'https://dblp.uni-trier.de/pid/173/4986.html'];5;2016;73-86
https://dblp.uni-trier.de/pid/97/10625.html;Upper Bound on Syntactic Complexity of Suffix-Free Languages.;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];2;2015;33-45
https://dblp.uni-trier.de/pid/09/2388.html;On Languages Accepted by P/T Systems Composed of joins.;['https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'];2;2009;111-120
https://dblp.uni-trier.de/pid/20/7399.html;Deciding Representability of Sets of Words of Equal Length.;['https://dblp.uni-trier.de/pid/b/FBlanchetSadri.html'];2;2012;103-116
https://dblp.uni-trier.de/pid/d/ErikDDemaine.html;Remarks on Separating Words.;['https://dblp.uni-trier.de/pid/22/9365.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html', 'https://dblp.uni-trier.de/pid/22/5583.html'];4;2011;147-157
https://dblp.uni-trier.de/pid/86/3096.html;On Internal Contextual Grammars with Subregular Selection Languages.;['https://dblp.uni-trier.de/pid/67/4899.html'];2;2012;222-235
https://dblp.uni-trier.de/pid/86/3096.html;On Contextual Grammars with Subregular Selection Languages.;['https://dblp.uni-trier.de/pid/d/JDassow.html', 'https://dblp.uni-trier.de/pid/67/4899.html'];3;2011;135-146
https://dblp.uni-trier.de/pid/86/3096.html;On the Descriptional Complexity of Limited Propagating Lindenmayer Systems.;[];1;2010;177-188
https://dblp.uni-trier.de/pid/86/3096.html;On Two Hierarchies of Subregularly Tree Controlled Languages.;['https://dblp.uni-trier.de/pid/d/JDassow.html'];2;2008;145-156
https://dblp.uni-trier.de/pid/86/3096.html;Remarks on Context-Free Parallel Communicating Grammar Systems Generating Crossed Agreements.;[];1;2007;141-152
https://dblp.uni-trier.de/pid/86/3096.html;On the Degree Complexity of Special Non-Context-Free Languages with Respect to PC Grammar Systems.;['https://dblp.uni-trier.de/pid/d/JDassow.html'];2;2006;241-249
https://dblp.uni-trier.de/pid/76/7217.html;Translation from Classical Two-Way Automata to Pebble Two-Way Automata.;['https://dblp.uni-trier.de/pid/54/3483.html'];2;2009;131-140
https://dblp.uni-trier.de/pid/b/FBlanchetSadri.html;Deciding Representability of Sets of Words of Equal Length.;['https://dblp.uni-trier.de/pid/20/7399.html'];2;2012;103-116
https://dblp.uni-trier.de/pid/43/4982.html;On the Generation of 2-Polyominoes.;['https://dblp.uni-trier.de/pid/98/3810.html'];2;2018;101-113
https://dblp.uni-trier.de/pid/e/ZoltanEsik.html;MSO-definable Properties of Muller Context-Free Languages Are Decidable.;['https://dblp.uni-trier.de/pid/09/1881.html'];2;2016;87-97
https://dblp.uni-trier.de/pid/e/ZoltanEsik.html;Representing Small Ordinals by Finite Automata.;[];1;2010;78-87
https://dblp.uni-trier.de/pid/e/ZoltanEsik.html;Estimation of State Complexity of Combined Operations.;['https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/53/5708.html', 'https://dblp.uni-trier.de/pid/y/ShengYu.html'];4;2008;168-181
https://dblp.uni-trier.de/pid/81/54.html;Small Universal Non-deterministic Petri Nets with Inhibitor Arcs.;['https://dblp.uni-trier.de/pid/49/9126-1.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];3;2014;186-197
https://dblp.uni-trier.de/pid/79/10307.html;Efficient Computation of Regular Expressions from Unary NFAs.;[];1;2002;174-187
https://dblp.uni-trier.de/pid/79/477.html;Operations on Weakly Recognizing Morphisms.;['https://dblp.uni-trier.de/pid/146/2156.html'];2;2016;126-137
